video_id,jogo,titulo,canal,data,visualizacoes,likes,comentarios,plataforma
DW-snW7NI2o,Fortnite,Fortnite SWEATS in 2018 vs 2023…,Josh Samsoj,2023-05-24T18:05:48Z,13914385,386962,1082,YouTube
KW5cotP9OyE,Fortnite,This Glitch Breaks Fortnite,LazarBeam,2025-02-24T04:40:01Z,15480201,566781,1707,YouTube
iH9knVibpcc,Fortnite,Fortnite RELOAD: Reboot Dad! (FGTeeV First Reaction),FGTeeV,2024-07-20T14:45:02Z,12761886,73034,9034,YouTube
7CZC4gXVuKc,Fortnite,Fortnite Chapter 4 Season 4 LAST RESORT Gameplay Launch Trailer,Fortnite,2023-08-25T07:00:08Z,12874723,110071,8153,YouTube
Wjij-OX9RKI,Fortnite,Fortnite Battle Royale Chapter 5 Launch Trailer,Fortnite,2023-12-02T14:59:14Z,12600707,250914,18041,YouTube
8ZwhtDXhzUc,Fortnite,I Played Fortnite Using ONLY TEMU Gaming Products,Royalty Gaming,2025-03-08T16:45:33Z,12290072,102400,5894,YouTube
aOAiUwz7Zt8,Fortnite,Fortnite Battle Royale Chapter 5 Season 2  - Myths &amp; Mortals | Launch Trailer,Fortnite,2024-03-08T07:57:13Z,11693010,159682,13864,YouTube
0y_CboLiP54,Fortnite,Ninja&#39;s First Fortnite Game!,SypherPK,2023-07-31T19:00:01Z,11689703,594113,1176,YouTube
jM7g8BUw9BA,Fortnite,"Sunday night with the best, my kids 🩵💜 #setup #fortnite #fortnitetrios #fortnitegameplay",MaccaGames,2024-12-23T01:42:41Z,18382401,242225,1566,YouTube
7ENEeAG91JE,Fortnite,This MOM is a Fortnite Pro,SypherPK,2023-12-14T23:30:00Z,12304911,417631,1689,YouTube
tNuUPHvLr_8,Fortnite,Nick Eh 30’s First Fortnite Win!,CouRage Gaming,2024-01-24T23:30:08Z,12231351,317492,1046,YouTube
C8CLL5sWaF8,Fortnite,Luckiest no scope in Fortnite HISTORY 🤯 #fortnite #fortniteclips #gaming,Lodson,2026-03-09T15:56:00Z,18885133,358072,2034,YouTube
C2iCHk_tgr0,Fortnite,Why Snoop Dogg gave this Fortnite Kid VBUCKS!,SypherPK,2025-07-08T20:47:32Z,16683290,371782,824,YouTube
jdaGzAdthLE,Fortnite,WHOLE different game 😭 #Fortnite,BucketJosh,2025-05-27T04:05:27Z,14700983,385310,3687,YouTube
gf37--dhX1E,Fortnite,This Fortnite Skin is Literally Pay to Win,Reisshub,2024-12-16T19:50:24Z,9517031,500948,2037,YouTube
Xd-nMMC6aB0,Fortnite,Hudson Plays Rockets Vs Cars in Fortnite,Hudson's Playground Gaming,2025-07-22T13:01:04Z,8424352,1719,63,YouTube
OzpJUPIuP4g,Fortnite,Can my Ultimate Mouse Run Fortnite??,Electo,2023-09-07T23:18:50Z,8793948,280555,1327,YouTube
XaAnJgGycw4,Fortnite,Who else misses the OG Fortnite,Zach King,2024-01-01T16:03:12Z,8377931,262062,917,YouTube
6rw-8HYfEaA,Fortnite,5 BEST moments of @fortnite Pro Am #ad,Loserfruit,2025-05-14T21:57:34Z,9375144,219751,2089,YouTube
5l-N8-bHaAM,Fortnite,My 4 Year Fortnite Journey 😢,EvanFinity,2024-04-29T19:10:41Z,11922705,118621,3057,YouTube
dEueiU2Cpmw,Fortnite,Veno&#39;s Smartest Play,Reisshub,2024-12-23T18:38:06Z,8674934,377520,422,YouTube
rwPD5_k_oQE,Fortnite,"Playing Fortnite, But i Feel REAL PAIN",Royalty Gaming,2025-02-01T20:10:05Z,7693974,72139,5819,YouTube
CMpxAS37oeI,Fortnite,The *RANDOM* MONSTER BOSS Challenge in Fortnite!,TG Plays,2025-01-23T22:51:56Z,6392316,52709,1270,YouTube
Tl5QCBQIaZY,Fortnite,Build Your Fortnite Squad!,CouRage Gaming,2025-06-05T21:00:34Z,11881220,103973,1400,YouTube
_9Du6IQfGg0,Fortnite,I ranked up 1593% in ONE GAME,Typical Gamer,2026-02-12T20:39:31Z,12380189,189640,1986,YouTube
rEn4DJmPRZ8,Fortnite,I Played EVERY Fortnite Rip-Off,Royalty Gaming,2025-04-26T17:29:02Z,5860887,36011,5104,YouTube
-2O6GuJHQKc,Fortnite,Would You Go Back to OG Fortnite?,SypherPK,2024-04-12T18:00:00Z,6553980,209427,2222,YouTube
eILt0VZQiUI,Fortnite,I Finally Played Builds 😧,Bushszn,2025-04-04T01:00:24Z,9091180,107231,2472,YouTube
7oSsO90eRzg,Fortnite,Fortnite’s Secret Hero!,CouRage Gaming,2026-01-11T00:00:17Z,10553312,223493,584,YouTube
WU3Nf4668Xk,Fortnite,Hudson Plays LEGO Fortnite,Hudson's Playground Gaming,2023-12-23T14:00:32Z,5404248,6794,117,YouTube
0fRBmXtfo_8,Fortnite,Fortnite Battle Royale Chapter 5 Season 3 - Wrecked | Launch Trailer,Fortnite,2024-05-24T06:00:13Z,5227247,118348,11522,YouTube
4I9E_3UKqbA,Fortnite,HATSUNE MIKU PLAYS FORTNITE,Finzy,2025-01-15T11:58:52Z,5285484,293561,1230,YouTube
EyYQVfQkns8,Fortnite,Fortnite But Every Kill = WORSE Controller,Ghoulz Gaming,2024-02-28T22:38:04Z,4891278,21853,1127,YouTube
o06kysPfjFM,Fortnite,PIG THE BUTCHER ORIGIN STORY!!.. Fortnite,Fortnite Seasons,2025-10-18T13:01:39Z,4829448,11563,177,YouTube
NOeKMOSf12Y,Fortnite,Elimination = Controller Upgrade 🎮✅ #shorts,Real Fax,2025-08-12T17:06:49Z,7089537,77655,644,YouTube
hxFjgo25w3s,Fortnite,Bro thought he can get my MYTHIC Loot 😅😡 #fortnite #fortniteclips,Centi,2025-03-12T20:57:11Z,7185565,68008,1263,YouTube
2kootJeR0AU,Fortnite,Fortnite in Every FPS!,SypherPK,2025-02-21T18:00:04Z,5821727,178038,2487,YouTube
dGAKovhwmEU,Fortnite,The Ultimate Family Fortnite Battle! | Royalty Gaming,Royalty Gaming Top Videos,2025-05-21T17:01:01Z,4576929,32207,929,YouTube
slL4E68USh4,Fortnite,Fortnite Unreal Ranked Reload on Xbox Series S | Keyboard &amp; Mouse Gameplay | 120 FPS,kleeqo,2024-10-28T21:30:06Z,4430197,65786,1461,YouTube
NUVc4xPazHY,Fortnite,PS5 Controller = Win 🎮🏆 #fortnite #shorts,Real Fax,2025-04-12T15:20:05Z,6452814,70599,1447,YouTube
pYMu-qDbjF0,Fortnite,The BEST Controller For Fortnite...,Takeoff,2023-01-19T22:54:14Z,4518950,104307,688,YouTube
NU1mzWT_5gs,Fortnite,Unreal sur Fortnite = Dodo assuré 😴,Unchained_Off,2024-09-15T16:30:08Z,5600203,149880,615,YouTube
2u94puFbI-g,Fortnite,This Makes Me MAD! 🤬,EvanFinity,2025-07-07T15:26:37Z,8526946,45132,963,YouTube
i1G_6m45VSU,Fortnite,POV: A Controller Player Switches To Keyboard #fortnite #keyboard #meme #plssubscribe,P413_Split-,2024-03-24T21:29:33Z,6374047,76509,3787,YouTube
Qd2Yibaiw1w,Fortnite,Fortnite Isn&#39;t The Same..😢,EvanFinity,2025-07-10T14:06:44Z,8946716,50911,1417,YouTube
RNs129oykJg,Fortnite,fortnite clips on #shorts #youtube #youtubeshorts #fortnite,TV Vlog,2021-08-04T19:55:16Z,4694527,108254,1365,YouTube
VjZ0B_0dG_8,Fortnite,Stick of Truth makes WINNING too EASY!,TG Plays,2026-01-20T22:06:18Z,6467746,124716,555,YouTube
achxwolILnQ,Fortnite,Fortnite But I Can FEEL PAIN IRL.. (Haptic Suit),Caylus  ,2024-12-08T22:46:39Z,3460425,43574,1675,YouTube
0oPmTq69UT0,Fortnite,Mon petit frère pense que Fortnite a tout crée ! 🤣,NexTaz,2025-06-21T08:00:02Z,5930680,73522,305,YouTube
a8AG9ekr0Ac,Fortnite,Surprising Kid With OLED SWITCH To Play Fortnite!,Scrubzah,2024-02-08T23:26:41Z,3718843,49756,411,YouTube
NsZVdN1yFzg,Fortnite,SteelSeries Apex Pro TKL ASMR 😴 Unreal Ranked 🏆 Satisfying Keyboard Fortnite 360 FPS 4K,Ploszy,2024-05-02T20:00:09Z,3322635,31071,1358,YouTube
YsAigILaIJA,Fortnite,I played fortnite in public 😭,Sideflipz,2025-08-25T14:41:07Z,7972100,85135,1339,YouTube
T5HGVI7vlt4,Fortnite,PLAYING FORTNITE DUOS for the FIRST TIME! | Royalty Gaming,Royalty Gaming Top Videos,2024-11-27T18:00:12Z,3221590,29218,2287,YouTube
2wzTJ5ui6lk,Fortnite,[1 HOUR] PS5 PRO Controller ASMR 😴 Handcam Fortnite Tilted Zone Wars 🎮,Real Fax,2024-09-22T15:00:03Z,3140435,25369,773,YouTube
YbipBKkRTvo,Fortnite,OLD VS NEW Fortnite Graphics 🤯,Palnite,2022-12-07T09:52:51Z,3453032,82590,9642,YouTube
yGUHK-eC2mg,Fortnite,Apex Pro Tkl &amp; 360fps ASMR Chill 🤩 Tilted ZoneWars🏆Keyboard ASMR Fortnite Gameplay,Ploszy,2024-03-26T09:00:53Z,2863051,18512,1385,YouTube
0FzBJcBDR90,Fortnite,*NEW* JUJUTSU KAISEN WAVE 2 set gameplay in FORTNITE! (Toji - Sukuna - Mahito),EarToe,2025-02-08T00:37:54Z,3561874,140429,1197,YouTube
egqIiCjQWqY,Fortnite,BUGHA FORTNITE GAMING SETUP!!,SWAMP GAMING,2022-11-16T21:00:17Z,3065927,40709,572,YouTube
3P5yETbP74U,Fortnite,One in a billion shot 💀 #fortnite #fortniteclips #fortniteshorts #gaming,Silentfn,2026-03-30T13:00:00Z,4784323,77845,694,YouTube
Cn_68WdsuYA,Fortnite,Ava’s always getting us into trouble in #fortnite #fortniteclips,K-City Gaming,2024-04-30T19:44:14Z,2839240,0,160,YouTube
nXfyxTvJAp8,Fortnite,Caylus Plays Fortnite CHAPTER 6!,Caylus  ,2024-12-05T20:51:02Z,2465125,45476,1925,YouTube
b2VF6XZe-Ps,Fortnite,INSTANT DEFEAT GODZILLA GLITCH in Fortnite Season 1😳 (Chapter 6) #fortnite #foryou #fyp #shortsfeed,Relishh,2025-01-19T23:29:00Z,4190662,25291,216,YouTube
RGcoYf3Bpmc,Fortnite,I Tried Every Legal Fortnite Cheat,SypherPK,2025-07-26T19:00:19Z,2446698,39560,2094,YouTube
X_zzh-g2a4M,Fortnite,Fortnite Battle Royale Chapter 6 Season 3: Super | Cinematic Gameplay Trailer,Fortnite,2025-06-07T20:57:09Z,2790650,68011,4900,YouTube
cCxwDR7aMr4,Fortnite,⭐️Unboxing Kraken Pro 60% Keyboard⭐️ASMR Chill 🤩3V3V3 Go Goated 🎧 Satisfying Fortnite 240 FPS⭐️,Eddy,2024-02-09T20:00:23Z,2419394,12454,557,YouTube
Ypa6N5PYC7I,Fortnite,Bronze to Unreal Solo Console Ranked Speedrun,Real Fax,2025-08-29T17:39:32Z,2397643,21251,1681,YouTube
8c0KmslxEvY,Fortnite,Can I Beat Fortnite&#39;s YOUNGEST Pro Player?,SypherPK,2025-07-11T18:00:07Z,2333190,24480,2607,YouTube
ek95pUePkao,Fortnite,Bronze to Unreal Speedrun in Fortnite Ranked,FGTeeV,2025-01-25T15:30:24Z,2323310,19624,2380,YouTube
YK_j6mc1cw4,Fortnite,Imagine Seeing this in a Fortnite Tournament,Reisshub,2025-09-05T13:41:53Z,4129520,101311,455,YouTube
ZHx3g7M3UOY,Fortnite,NEW vs OLD Fortnite Skins 👀,HaloBT,2025-03-26T22:00:25Z,3388970,29231,395,YouTube
j5CMZQrx_zQ,Fortnite,The Smartest Fortnite Play of my Career,SypherPK,2025-08-21T20:00:24Z,4492399,50463,688,YouTube
eUeuRa4Ixqc,Fortnite,JOGUEI FORTNITE COM O BRINO!,alanzoka,2025-02-22T15:00:53Z,2086343,134347,3082,YouTube
S4VmBnmeauY,Fortnite,Spongebob in Fortnite 😭🙏 #fortnite #fortniteclips #gaming,Centi,2026-01-06T22:10:04Z,5248640,34359,1410,YouTube
r41FRZILAy0,Fortnite,Fortnite Pro Drops His Shotgun???,Reisshub,2026-01-23T10:47:56Z,3441175,80301,249,YouTube
XsRe8wQKYo4,Fortnite,Fortnite Hackers are Evolving and now they can Teleport,Reisshub,2025-08-22T14:00:53Z,3928862,89417,613,YouTube
KZRSCnddWvE,Fortnite,Bro got clipped on 30fps 😭,Jarvy,2024-10-29T21:14:03Z,4315456,27862,1352,YouTube
E-Kmd9hUpYE,Fortnite,The Video Ends When I Get A Win With My ICON Skin!,Live Speedy,2025-12-25T02:30:12Z,1934069,36949,1739,YouTube
1YD5hB0NSNg,Fortnite,I Bought Peterbot&#39;s FAST Gaming Setup...,Kxng,2025-03-04T19:00:02Z,1925829,20216,1070,YouTube
ggQPh3Q4Wyg,Fortnite,"Does FPS Matter in Fortnite? (1 To 1,000 FPS)",HaloBT,2024-05-09T19:29:58Z,1910394,17126,1754,YouTube
-cUk1LhBWi4,Fortnite,Fortnite On PlayStation 5 Slim (Unboxing + 120FPS Gameplay),Slay,2023-12-01T19:03:00Z,1876524,20010,757,YouTube
AFo6iRy9WVg,Fortnite,One in a trillion chance 💀 #fortnite #fortniteclips #fortniteshorts #gaming,Silentfn,2026-05-17T13:00:18Z,3409442,37557,833,YouTube
VWVfzBRLrE0,Fortnite,RIGHT HAND PEAK😹 #fncs  FORTNITE MOMENTS  #Polofn#realfax #juicewrld 999 #corykenshin #NICKEH30,Velzig,2025-05-12T16:27:06Z,4029250,0,1025,YouTube
Bv4CqIxqTMA,Dota 2,True Sight : The International 2018 Finals,dota2,2019-01-15T20:46:26Z,18519926,204087,24400,YouTube
_QmqzWldRSw,Dota 2,Dendi reacts to his GF crazy midlaner pick!,Dendi,2022-06-07T11:36:37Z,7389738,145006,1367,YouTube
_B7SpvTRFZk,Dota 2,ATF taught VIRTUS PRO this trick 🤯 - ESL Dota,ESL Dota 2,2024-02-26T09:45:03Z,7124755,143127,570,YouTube
5aC5Sl9cmh8,Dota 2,EASY FOR DENDI PUDGE,Dendi,2024-08-11T13:32:06Z,5048568,96674,817,YouTube
N0wnO2p5mic,Dota 2,IMAGINE USING A SUPPORT TO CARRY AT A $34M EVENT,theScore esports,2024-03-25T14:00:13Z,4143715,137283,1203,YouTube
D7yBfL1ejTk,Dota 2,CADERA NGULIK JEJAK DIGITAL YUKA!? 😳 Ketahuan Pernah Main Dota! #cadera #yukha #baloyskie #r7 #mlbb,RENDIMANA,2025-11-14T03:27:28Z,5538944,77531,248,YouTube
5TAAbRO1Dnw,Dota 2,proplayer dota paling serem #shorts #lyuka #elyuka,youKtheo,2025-06-20T11:00:11Z,3940873,61158,98,YouTube
1SASnXn38NY,Dota 2,HOW Malr1ne outplays Huskar as Earthshaker 🤯  - ESL Dota,ESL Dota 2,2024-04-06T13:00:01Z,1782538,31543,351,YouTube
EHgYNE_bg-s,Dota 2,DOTA IBOT VS WUKONG😂,aldinoclipper,2025-03-19T06:18:34Z,1728064,37878,336,YouTube
7QAX_bmFAlY,Dota 2,33 - гений или безумец? TI 2025 #dota2 #дота2,Врумыч Dota 2,2025-09-07T17:30:01Z,2623531,17893,290,YouTube
TcVBc40SJD8,Dota 2,ATF 500 IQ MARS PLAY 🤯🤩 - ESL Dota,ESL Dota 2,2023-12-11T14:30:14Z,1575762,44284,375,YouTube
dg1iKzhgosQ,Dota 2,The Man Who NERFED Invoker — Miracle,dotatvru,2021-11-28T09:00:18Z,1287116,8835,526,YouTube
PExfZGEz8lg,Dota 2,Seberapa Hebat Yuka? Member AAA Clan Ex Pro Player Dota 2,GameJeruk,2025-10-06T14:23:48Z,1997279,51171,275,YouTube
Lzx11gKDtig,Dota 2,League pro tries Dota 2 moment,Dendi,2024-03-24T10:02:03Z,1958051,52531,1478,YouTube
DPC0Adn_FS8,Dota 2,Watson Outsmarted his Outsmarting - ESL Dota 2,ESL Dota 2,2025-05-23T09:30:42Z,2358431,27745,189,YouTube
mxNsXyJc3po,Dota 2,Seberapa Hebat Ibot13? Veteran Dota 2 Indonesia,GameJeruk,2025-08-19T06:43:02Z,1845555,32822,255,YouTube
QPLwdOp1IWw,Dota 2,Shadow Fiend vs Wraith King #dota2,Dota2 Galaxy,2024-06-19T05:28:27Z,1635320,19672,178,YouTube
XKUnYzQc0a0,Dota 2,Next Level Nyx Play! 🤯#dota2,Holy E,2025-08-04T12:30:40Z,1988016,21096,162,YouTube
YYJnjzv7940,Dota 2,300 IQ Genius Farm Topson #dota2 #shorts #topson #invoker,JimJim Dota,2023-03-10T10:00:17Z,1196423,18115,167,YouTube
r0on1k3ioyg,Dota 2,"Juggernaut outplayed enemies, killed Roshan, and destroyed everyone! #DotaWTF #dota2 #dota",Dota Watafak,2026-05-01T15:49:13Z,1838886,31736,253,YouTube
wPkrKsll6pE,Dota 2,Whitemon brutally outplays NAVI.Sanctity - ESL Dota 2,ESL Dota 2,2024-06-21T15:05:18Z,910414,23230,309,YouTube
6Ww3kpWk1GM,Dota 2,Yatoro vs Micke in the Chunin Exams 🦊🍜🍥 - ESL Dota 2,ESL Dota 2,2025-03-03T11:00:08Z,1212193,21607,176,YouTube
sLzxBrfEEEM,Dota 2,PRO MEEPO just CANT DIE 😱 - ESL Dota,ESL Dota 2,2024-03-22T10:00:46Z,848816,31785,158,YouTube
m9wyxPnXiXI,Dota 2,TOPSON SHOWS DOTA IS BROKEN BECAUSE OF TINKER IN DOTA 2 #dota2 #gamer #gaming #outplay #twitch,Dota Labyrinth,2025-09-19T01:41:11Z,1731825,11070,193,YouTube
5_0PICrRJgo,Dota 2,OG is back Ceb Ana and Topson Together in pub Dota 2 moment.,Dota ClipStorm,2025-07-25T12:47:03Z,1299558,15523,191,YouTube
z2qCD68A7Fo,Dota 2,5 lvl in 5 Seconds Faceless Void #dota #dota2 #dota2highlights #rampage,Cyborg M - Dota 2,2023-08-22T16:00:44Z,733009,19950,160,YouTube
YppUtBEHyNg,Dota 2,ASBUN GINI YOUK?,dafuqmon,2025-01-13T02:07:43Z,766017,20197,120,YouTube
kvZT_Sg5M4k,Dota 2,Why I Swapped To Dota 2 After Playing League Of Legends For A Decade,Tlee,2025-11-24T01:46:51Z,674187,18253,4740,YouTube
Ir4CdVh4830,Dota 2,PRO DOTA 2 Player Makes League Look Like a Kids Game #leagueoflegends,NoobHunter - League of Legends,2025-06-09T15:00:34Z,1231869,13900,1053,YouTube
24w9utpShKA,Dota 2,Pro Morphling players are INSANE 🔥🤯 - ESL Dota 2,ESL Dota 2,2025-02-17T06:00:03Z,797048,12896,136,YouTube
gDi46ie-h3U,Dota 2,How to kill a bug in Dota 2 #dota2,DotaCinema,2026-02-20T11:45:04Z,979377,16239,226,YouTube
uwRFkDuj5rY,Dota 2,A Complete Dota 2 Guide for League Players and Beginners in 2025,DATOHLEONG,2025-03-03T10:30:25Z,494992,10103,742,YouTube
sQ6n4mLQ2bA,Dota 2,When this &quot;RANK 2 PRO PLAYER&quot; gets to taste Topson&#39;s AM-MID...,Topson,2025-09-18T10:01:37Z,488441,4200,235,YouTube
h88OaEOPJsU,Dota 2,Sneyking vs Collapse - ESL Dota 2,ESL Dota 2,2026-03-02T14:56:42Z,828204,11322,126,YouTube
U5OeaWSRC2c,Dota 2,Huskar is the most broken hero in Herald Dota 2 #dota2,DotaCinema,2026-03-23T13:29:03Z,900007,6051,197,YouTube
AewdzVlnHEs,Dota 2,Meepo outplays on mid 1v2 😎🫸🫷😎 #dota2 #дота2 #dota2highlights #dota2indonesia,Pirate,2025-08-09T13:07:30Z,901195,5705,135,YouTube
22UyjPIxp2k,Dota 2,TOPSON AND HIS WIFE &quot;LEAVE WOMAN!&quot; #dota2 #gamer #gaming #outplay #twitch #gameplay,Dota Labyrinth,2025-08-02T13:48:12Z,902357,10562,275,YouTube
t8lKgDr9qv4,Dota 2,How DOTA 2 Desensitizes You To Other Online Games,RGOnax The Valve Guy,2025-10-03T14:10:21Z,437177,16173,2177,YouTube
Iqcn9dfeEME,Dota 2,Smartest Dota 2 Herald Player! 😂 #dota2,Holy E,2025-08-14T12:30:17Z,949924,5203,71,YouTube
9ZWNoHq3YJQ,Dota 2,True Monkey King trickster 🙈 #dota2 #дота2 #dota2clips,Pirate,2026-05-01T22:03:11Z,885146,9480,81,YouTube
FrwGe4nt1j0,Dota 2,"Can&#39;t catch Void, he&#39;s too good 😏 #dota2 #дота2 #dota2clips",Pirate,2026-05-18T14:06:53Z,631489,6146,93,YouTube
2LXCkTclYjA,Dota 2,TOPSON PERFECT SHOT ON SNIPER LIKE A S1MPLE GOAT IN DOTA 2 #dota2 #gamer #gaming #outplay #twitch,Dota Labyrinth,2025-09-11T20:26:56Z,741399,5750,65,YouTube
6Ivpm_SnRPk,Dota 2,XinQ shares MAIN RULE FOR SUCCESS in DOTA2! #dota2 #dota,PGL DOTA2,2024-08-30T14:30:36Z,611407,3908,46,YouTube
I040UDXnFq0,Dota 2,This Farm of Ancients on Pudge with Smoke is CRAZY with Topson in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-04-28T15:16:36Z,695831,5439,118,YouTube
mtmEd2St7sQ,Dota 2,FALCONS vs XTREME GAMING 🏆 GRAND FINAL 🏆 TI14 THE INTERNATIONAL 2025 DOTA 2,NoobFromUA,2025-09-14T19:24:35Z,306331,2724,804,YouTube
TsXUaJ-ZEW8,Dota 2,мк через нейросеть #dota #dota2 #xakoh #дота #дота2 #мк,XaKoH ,2026-04-27T14:40:01Z,477753,9418,87,YouTube
-SnmgkKfolQ,Dota 2,GODLIKE Topson Invoker!,Topson,2024-06-06T08:00:22Z,630919,3188,53,YouTube
m6nH_wLdHfM,Dota 2,GRAND FINAL! LIQUID vs NAVI - Official Highlights - BLAST Slam VI Dota 2,BLAST SLAM Dota 2,2026-02-15T23:50:44Z,273602,1735,224,YouTube
-mtatU2fqGs,Dota 2,What a Holy Outplay from Topson on Puck in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-05-03T14:57:38Z,334205,3291,59,YouTube
6pgI228Cfmc,Dota 2,Dota 2 WTF Moments 632,Dota Watafak,2026-05-11T01:00:45Z,159725,3986,153,YouTube
Yb1T43bdbVA,Dota 2,Dota 2 WTF Moments 631,Dota Watafak,2026-05-03T17:07:06Z,156966,4350,150,YouTube
7mELOXxvT0o,Dota 2,This Troll Warlord from Topson is ABSOLUTE CINEMA PLAY in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-05-08T10:39:58Z,289409,3177,46,YouTube
DRjy2i7lJUE,Dota 2,DOTA 2 | 4K Ultra Settings on RTX 4090 (Gameplay with no commentary),Rugoh,2024-03-18T13:00:12Z,140226,819,148,YouTube
U4qQxQWHFAI,Dota 2,BANTAI-BANTAI PAKE CLOCKWERK! | Dota 2 Indonesia,youKtheo,2025-04-30T12:00:06Z,137296,2090,106,YouTube
hXmDfvt5BQs,Dota 2,How Topson really plays BRISTLEBACK in 2026...,Topson,2026-04-29T10:35:17Z,137519,1760,103,YouTube
GPju8w2RNYI,Dota 2,Rating Every MOBA Game #viral #moba #dota2 #leagueoflegends #gaming #strategy,Hk Gaming,2025-06-23T22:22:03Z,268748,4218,364,YouTube
qdMTOvYBsPQ,Dota 2,Dota 2 - Gameplay 2022 (4K UHD) [PC],Kari-Pekka,2022-01-17T11:25:32Z,129429,738,44,YouTube
i0lTKD1WReo,Dota 2,ЗАЧЕТ В УНИВЕРЕ ЗА 1Х1 НА СФАХ #dota #dota2 #klos #shorts,KloS,2026-05-25T16:25:22Z,188934,8260,94,YouTube
PS_NvUgfDE8,Dota 2,Big Brain Rubick Play - Dota 2 Gameplay #dota #dota2 #дота #дота2,The Dota Gameplay,2026-02-21T16:30:20Z,269779,2357,43,YouTube
SZXVdtiuk4w,Dota 2,SPIRIT vs LIQUID - HIGHLIGHTS - DreamLeague S29,ESL Dota 2,2026-05-13T21:48:37Z,117819,816,101,YouTube
UsKCB2fiz2w,Dota 2,This 15000 MMR Puck Look Like a Herald Against Topson in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-05-09T12:21:49Z,246218,1992,45,YouTube
CvgHejnxr2U,Dota 2,Free bus ticket for Lifestealer 😂 #dota2 #дота2 #dota2clips,Pirate,2026-05-19T08:35:36Z,243787,1761,61,YouTube
bNgAMZVsHOk,Dota 2,GOOD JOB VALVE YOU BETTER DELETE TINY NOW,Rizpol,2026-05-05T12:26:30Z,108313,1549,126,YouTube
J0XNNcX0Z4U,Dota 2,When Topson Was The First One in the History to STEAL THE RUNE in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-05-10T10:42:12Z,266034,2300,67,YouTube
GJA12ZOjC8k,Dota 2,GOOD JOB VALVE YOU BETTER DELETE AXE NOW,Rizpol,2026-05-12T12:52:19Z,104998,1674,190,YouTube
LrJxWdf7r70,Dota 2,Tutorial Como jogar Dota 2 (Saia desse vídeo sabendo jogar DOTA),Tristanagem,2025-05-24T14:06:36Z,102185,6953,297,YouTube
GBidzXfvqwU,Dota 2,I Tried Dota 2 as a BRAND NEW Player.. It Broke Me,CupppaJoe+,2026-05-15T15:50:18Z,102633,2694,1248,YouTube
ZV5TSS3DwMY,Dota 2,мк через спящего магнуса #dota #dota2xakoh #dota2 #дота,XaKoH ,2026-05-19T12:00:44Z,141503,3791,96,YouTube
nh0OPi_Ri1s,Dota 2,мк через 3 рапиры #dota #dota2 #dota2xakoh #дота,XaKoH ,2026-05-08T12:01:35Z,154086,3392,52,YouTube
DHVJfDwL36g,Dota 2,Dota 2 dalam 13 menit untuk Pemula,BravoKen,2024-01-12T07:52:19Z,95964,1549,230,YouTube
CVJ03GHfSw8,Dota 2,I Tried Learning Dota 2 For The First Time,Jord Hunts Solo,2024-04-06T16:34:45Z,96888,2008,156,YouTube
HplnnaIl7RE,Dota 2,мк не через победу #dota #dota2xakoh #dota2 #дота,XaKoH ,2026-05-15T15:40:00Z,149329,3375,74,YouTube
9Ws2-FjD8a4,Dota 2,&quot;nice bh bro&quot; - Dota 2 Gameplay #dota #dota2 #дота2 #дота,The Dota Gameplay,2026-02-26T04:30:05Z,192405,3067,36,YouTube
gD1OkNV6otU,Dota 2,This is The Reason Why Topson Always Winning The Lane in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-05-12T15:58:11Z,183165,1789,47,YouTube
o-F3ETwhhqo,Dota 2,Dota 2 WTF Moments 634,Dota Watafak,2026-05-24T15:58:45Z,84051,2704,133,YouTube
mkvsXJLiVyE,Dota 2,мк через выживание и спектру #dota #dota2 #dota2highlights #дота,XaKoH ,2026-05-13T12:01:23Z,111946,3513,60,YouTube
WtiiVO03xV8,Dota 2,Saving Private Topson #dota2,Topson,2026-04-05T16:00:46Z,138582,1483,32,YouTube
QeGWkLXNuaU,Dota 2,"When Topson Tried to Farm Stacks, But This Happened... in Dota 2 #dota2 #gaming #outplay",Dota Labyrinth,2026-05-18T14:14:53Z,132803,1545,100,YouTube
HdZaoOWS1Ms,Dota 2,PLAYOFFS! PVISION vs LIQUID - HIGHLIGHTS - DreamLeague S29,ESL Dota 2,2026-05-19T17:26:04Z,67106,459,64,YouTube
yzzAtvGrkAE,Dota 2,When Topson on Kez - He&#39;s Immortal in Dota 2 #dota2 #gaming #outplay,Dota Labyrinth,2026-05-09T12:20:37Z,135543,1098,34,YouTube
mcQOQoAKEDU,Dota 2,Largo FIRST Gameplay Win Dota 2 Patch 7.40,hOlyhexOr,2025-12-16T05:42:08Z,63196,372,113,YouTube
aCeWLNHddOc,Dota 2,Topson&#39;s STORM SPIRIT MID is back!,Topson,2026-05-19T02:00:13Z,63913,859,52,YouTube
nfD9IQvBiZQ,Dota 2,Хакон через клокверка #dota #dota2 #dota2highlights #дота,XaKoH ,2026-05-25T13:01:02Z,92248,3390,64,YouTube
